From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2024-11-16T02:00:00Z,2024-11-16T03:00:00Z,118912,14878,Tooting High Street 21-23,3.65,42.36,94.14,31.33,208.88,31.59,,,,,,,,,,,7.45,5.88,235,1021.79,91.05
2024-11-16T03:00:00Z,2024-11-16T04:00:00Z,118912,14878,Tooting High Street 21-23,3.18,34.91,77.57,25.73,171.51,25.87,,,,,,,,,,,7.05,6.06,233,1021.29,91.11
2024-11-16T04:00:00Z,2024-11-16T05:00:00Z,118912,14878,Tooting High Street 21-23,2.89,29.41,65.36,22.28,148.53,22.29,,,,,,,,,,,6.87,6.49,231,1020.9,91.11
2024-11-16T05:00:00Z,2024-11-16T06:00:00Z,118912,14878,Tooting High Street 21-23,2.63,25.73,57.19,19.13,127.51,18.95,,,,,,,,,,,7.05,6.61,234.35,1020.7,90.3
2024-11-16T06:00:00Z,2024-11-16T07:00:00Z,118912,14878,Tooting High Street 21-23,2.37,22.68,50.4,15.99,106.6,15.89,,,,,,,,,,,7.3,6.59,237.5,1020.35,90.11
2024-11-16T07:00:00Z,2024-11-16T08:00:00Z,118912,14878,Tooting High Street 21-23,2.52,24.37,54.15,17.75,118.33,17.26,,,,,,,,,,,7.92,6.63,238.75,1020.3,88.62
2024-11-16T08:00:00Z,2024-11-16T09:00:00Z,118912,14878,Tooting High Street 21-23,3.78,42.09,93.54,32.94,219.57,35.28,,,,,,,,,,,9.14,6.86,237.81,1020.3,87.54
2024-11-16T09:00:00Z,2024-11-16T10:00:00Z,118912,14878,Tooting High Street 21-23,14.46,103.08,229.06,97.27,648.48,106.17,,,,,,,,,,,10.25,7.28,239.08,1019.91,86.09
2024-11-16T10:00:00Z,2024-11-16T11:00:00Z,118912,14878,Tooting High Street 21-23,9.94,78.74,174.97,70.18,467.88,75.85,,,,,,,,,,,11.33,8.01,241.53,1019.59,83.44
2024-11-16T11:00:00Z,2024-11-16T12:00:00Z,118912,14878,Tooting High Street 21-23,11.24,86.63,192.5,77.97,519.81,77.63,,,,,,,,,,,12.37,8.94,241.26,1018.99,80.99
2024-11-16T12:00:00Z,2024-11-16T13:00:00Z,118912,14878,Tooting High Street 21-23,14.43,103.43,229.84,97.12,647.49,100.46,,,,,,,,,,,13.16,9.9,240,1018.19,79.55
2024-11-16T13:00:00Z,2024-11-16T14:00:00Z,118912,14878,Tooting High Street 21-23,15.64,111.41,247.59,104.4,696,104.51,,,,,,,,,,,14.02,10.93,240.77,1017.59,76.98
2024-11-16T14:00:00Z,2024-11-16T15:00:00Z,118912,14878,Tooting High Street 21-23,20.95,143.46,318.79,136.21,908.04,133.69,,,,,,,,,,,14.19,11.13,244.98,1017.14,77.27
2024-11-16T15:00:00Z,2024-11-16T16:00:00Z,118912,14878,Tooting High Street 21-23,13.57,97.94,217.66,91.93,612.84,94.52,,,,,,,,,,,14.13,11.03,245.51,1016.78,79.03
2024-11-16T16:00:00Z,2024-11-16T17:00:00Z,118912,14878,Tooting High Street 21-23,11.01,85.67,190.38,76.57,510.45,76.01,,,,,,,,,,,13.88,11.08,241.98,1016.34,80.78
2024-11-16T17:00:00Z,2024-11-16T18:00:00Z,118912,14878,Tooting High Street 21-23,22.31,153.54,341.21,144.39,962.62,134.8,,,,,,,,,,,13.64,11.32,239.15,1016.23,82.97
2024-11-16T18:00:00Z,2024-11-16T19:00:00Z,118912,14878,Tooting High Street 21-23,18.62,131.28,291.74,122.23,814.89,114.91,,,,,,,,,,,13.47,11.56,239.02,1016.11,84.53
2024-11-16T19:00:00Z,2024-11-16T20:00:00Z,118912,14878,Tooting High Street 21-23,29.35,194.36,431.91,186.64,1244.24,175.78,,,,,,,,,,,13.48,11.76,242,1015.92,85.61
2024-11-16T20:00:00Z,2024-11-16T21:00:00Z,118912,14878,Tooting High Street 21-23,24.86,169.89,377.53,159.67,1064.49,144.57,,,,,,,,,,,13.38,11.1,267,1015.75,86.71
2024-11-16T21:00:00Z,2024-11-16T22:00:00Z,118912,14878,Tooting High Street 21-23,14.64,105.1,233.55,98.34,655.63,99.49,,,,,,,,,,,12.48,10.01,291.7,1015.98,88.52
2024-11-16T22:00:00Z,2024-11-16T23:00:00Z,118912,14878,Tooting High Street 21-23,34.42,224.79,499.54,217.06,1447.06,208.68,,,,,,,,,,,11.51,9.95,305.99,1016.05,86.62
2024-11-16T23:00:00Z,2024-11-17T00:00:00Z,118912,14878,Tooting High Street 21-23,4.85,51.52,114.49,40.65,271.01,42.7,,,,,,,,,,,10.98,9.37,303.83,1015.8,84.93
2024-11-17T00:00:00Z,2024-11-17T01:00:00Z,118912,14878,Tooting High Street 21-23,3.37,37.97,84.37,27.99,186.61,28.13,,,,,,,,,,,10.34,9.86,299.38,1015.92,84.94
2024-11-17T01:00:00Z,2024-11-17T02:00:00Z,118912,14878,Tooting High Street 21-23,2.53,24.92,55.39,17.94,119.57,17.31,,,,,,,,,,,10.01,10.65,296.33,1015.8,85.51
2024-11-17T02:00:00Z,2024-11-17T03:00:00Z,118912,14878,Tooting High Street 21-23,1.99,16.39,36.41,9.28,61.89,8.73,,,,,,,,,,,9.35,10.75,292.32,1015.67,87.06
2024-11-17T03:00:00Z,2024-11-17T04:00:00Z,118912,14878,Tooting High Street 21-23,1.74,12.33,27.39,5.44,36.28,4.93,,,,,,,,,,,8.71,11.05,288.74,1015.48,88.3
2024-11-17T04:00:00Z,2024-11-17T05:00:00Z,118912,14878,Tooting High Street 21-23,1.64,10.71,23.8,3.71,24.74,3.2,,,,,,,,,,,8.39,11.29,286,1015.27,88.35
2024-11-17T05:00:00Z,2024-11-17T06:00:00Z,118912,14878,Tooting High Street 21-23,1.58,9.7,21.55,2.66,17.76,1.96,,,,,,,,,,,8.23,11.57,283.3,1015.19,88.79
2024-11-17T06:00:00Z,2024-11-17T07:00:00Z,118912,14878,Tooting High Street 21-23,1.55,9.18,20.4,2.1,14.03,1.45,,,,,,,,,,,8.09,11.8,282.5,1015.43,89.11
2024-11-17T07:00:00Z,2024-11-17T08:00:00Z,118912,14878,Tooting High Street 21-23,1.8,13.25,29.44,6.03,40.2,6.17,,,,,,,,,,,8.2,11.65,281.38,1015.88,89.08
2024-11-17T08:00:00Z,2024-11-17T09:00:00Z,118912,14878,Tooting High Street 21-23,2.87,29.14,64.75,22.01,146.75,25.02,,,,,,,,,,,8.94,11.46,279.26,1016.31,88.59
2024-11-17T09:00:00Z,2024-11-17T10:00:00Z,118912,14878,Tooting High Street 21-23,2.37,22.87,50.83,15.47,103.15,18.73,,,,,,,,,,,10.08,11.96,280,1016.28,83.35
2024-11-17T10:00:00Z,2024-11-17T11:00:00Z,118912,14878,Tooting High Street 21-23,2.28,21.4,47.55,14.06,93.76,14.3,,,,,,,,,,,11.06,13.44,280,1016.29,79.38
2024-11-17T11:00:00Z,2024-11-17T12:00:00Z,118912,14878,Tooting High Street 21-23,8.68,72.45,160.99,62.58,417.23,57.21,,,,,,,,,,,12.06,15.05,283.7,1015.96,75.36
2024-11-17T12:00:00Z,2024-11-17T13:00:00Z,118912,14878,Tooting High Street 21-23,15.08,109.54,243.41,101,673.34,94.72,,,,,,,,,,,12.63,15.83,286.72,1015.25,72.79
2024-11-17T13:00:00Z,2024-11-17T14:00:00Z,118912,14878,Tooting High Street 21-23,27.33,181.65,403.67,174.53,1163.53,168.18,,,,,,,,,,,12.97,15.42,285.18,1014.67,71.92
2024-11-17T14:00:00Z,2024-11-17T15:00:00Z,118912,14878,Tooting High Street 21-23,42.33,267.68,594.85,264.53,1763.51,248.18,,,,,,,,,,,13.02,13.69,280.27,1014.07,71.82
2024-11-17T15:00:00Z,2024-11-17T16:00:00Z,118912,14878,Tooting High Street 21-23,25.78,173.09,384.64,165.23,1101.56,157.77,,,,,,,,,,,12.82,12.16,271.33,1013.8,72.93
2024-11-17T16:00:00Z,2024-11-17T17:00:00Z,118912,14878,Tooting High Street 21-23,23.61,161.48,358.84,152.19,1014.59,141.67,,,,,,,,,,,12.22,11.43,257.59,1013.46,75.74
2024-11-17T17:00:00Z,2024-11-17T18:00:00Z,118912,14878,Tooting High Street 21-23,22.45,153.92,342.03,145.2,968.01,138.15,,,,,,,,,,,11.76,11.51,249.28,1013.03,79.23
2024-11-17T18:00:00Z,2024-11-17T19:00:00Z,118912,14878,Tooting High Street 21-23,30.59,205.62,456.93,194.06,1293.75,171.72,,,,,,,,,,,11.44,12.09,247.72,1012.58,83.04
2024-11-17T19:00:00Z,2024-11-17T20:00:00Z,118912,14878,Tooting High Street 21-23,15.94,116.13,258.06,106.19,707.93,100.91,,,,,,,,,,,11.51,12.52,251,1012.45,85.21
2024-11-17T20:00:00Z,2024-11-17T21:00:00Z,118912,14878,Tooting High Street 21-23,7.86,68.21,151.58,57.84,385.61,58.64,,,,,,,,,,,11.66,15.61,268.69,1012.51,87.32
2024-11-17T21:00:00Z,2024-11-17T22:00:00Z,118912,14878,Tooting High Street 21-23,3.35,36.99,82.21,27.77,185.12,30.29,,,,,,,,,,,11.68,15.66,278.53,1012.42,87.81
2024-11-17T22:00:00Z,2024-11-17T23:00:00Z,118912,14878,Tooting High Street 21-23,2.51,24.36,54.13,17.69,117.91,19.23,,,,,,,,,,,11.55,13.68,283.91,1012.36,88.34
2024-11-17T23:00:00Z,2024-11-18T00:00:00Z,118912,14878,Tooting High Street 21-23,2.1,18.25,40.56,11.51,76.72,11.47,,,,,,,,,,,11.01,11.59,284.08,1012.24,89.19
2024-11-18T00:00:00Z,2024-11-18T01:00:00Z,118912,14878,Tooting High Street 21-23,2.06,17.54,38.98,10.4,69.3,10.32,,,,,,,,,,,10.21,9.95,282.63,1012.15,90.48
2024-11-18T01:00:00Z,2024-11-18T02:00:00Z,118912,14878,Tooting High Street 21-23,1.85,14.07,31.27,7.23,48.2,7.43,,,,,,,,,,,9.89,8.35,282.76,1011.79,90.71
2024-11-18T02:00:00Z,2024-11-18T03:00:00Z,118912,14878,Tooting High Street 21-23,1.76,12.69,28.21,6.04,40.24,6.23,,,,,,,,,,,9.65,7.2,286.08,1011.61,90.84
2024-11-18T03:00:00Z,2024-11-18T04:00:00Z,118912,14878,Tooting High Street 21-23,1.65,10.81,24.02,4.04,26.96,3.94,,,,,,,,,,,9.42,5.99,292.99,1011.34,90.74
2024-11-18T04:00:00Z,2024-11-18T05:00:00Z,118912,14878,Tooting High Street 21-23,1.52,8.6,19.12,1.85,12.33,1.6,,,,,,,,,,,9.21,5.03,300.61,1011.17,90.51
2024-11-18T05:00:00Z,2024-11-18T06:00:00Z,118912,14878,Tooting High Street 21-23,1.56,9.25,20.55,2.3,15.31,2,,,,,,,,,,,9.05,4.8,309,1011.23,90.7
2024-11-18T06:00:00Z,2024-11-18T07:00:00Z,118912,14878,Tooting High Street 21-23,1.64,10.6,23.55,3.81,25.42,3.71,,,,,,,,,,,9.14,5.04,324.65,1011.42,91.35
2024-11-18T07:00:00Z,2024-11-18T08:00:00Z,118912,14878,Tooting High Street 21-23,1.63,10.4,23.11,3.56,23.73,3.49,,,,,,,,,,,9.25,5.61,338,1011.81,89.97
2024-11-18T08:00:00Z,2024-11-18T09:00:00Z,118912,14878,Tooting High Street 21-23,3.05,32.57,72.38,24.18,161.21,27.27,,,,,,,,,,,8.67,5.05,350.72,1012.19,91.15
2024-11-18T09:00:00Z,2024-11-18T10:00:00Z,118912,14878,Tooting High Street 21-23,3.03,32.65,72.55,23.91,159.42,25.62,,,,,,,,,,,8.92,4.47,355.63,1012.43,90.96
2024-11-18T10:00:00Z,2024-11-18T11:00:00Z,118912,14878,Tooting High Street 21-23,3.03,32.57,72.37,23.95,159.69,24.65,,,,,,,,,,,9.16,3.59,355.2,1012.9,87.99
2024-11-18T11:00:00Z,2024-11-18T12:00:00Z,118912,14878,Tooting High Street 21-23,2.67,27.96,62.14,19.31,128.75,19.12,,,,,,,,,,,9.55,2.11,5.8,1012.37,84.88
2024-11-18T12:00:00Z,2024-11-18T13:00:00Z,118912,14878,Tooting High Street 21-23,17.07,120.97,268.83,112.95,753.01,111.7,,,,,,,,,,,10.99,0.45,116.04,1011.91,82.13
2024-11-18T13:00:00Z,2024-11-18T14:00:00Z,118912,14878,Tooting High Street 21-23,7.08,63.83,141.84,53.93,359.52,55.07,,,,,,,,,,,11.65,2.63,164.24,1011.24,79.92
2024-11-18T14:00:00Z,2024-11-18T15:00:00Z,118912,14878,Tooting High Street 21-23,12.86,98.9,219.78,87.68,584.52,79.85,,,,,,,,,,,11.7,3.72,159.76,1010.55,79.57
2024-11-18T15:00:00Z,2024-11-18T16:00:00Z,118912,14878,Tooting High Street 21-23,20.83,150.82,335.16,135.5,903.32,115.8,,,,,,,,,,,10.48,4.62,143.66,1009.79,82.51
2024-11-18T16:00:00Z,2024-11-18T17:00:00Z,118912,14878,Tooting High Street 21-23,20.08,141.53,314.51,131.01,873.4,123.05,,,,,,,,,,,9.63,5.97,126.25,1008.87,85.54
2024-11-18T17:00:00Z,2024-11-18T18:00:00Z,118912,14878,Tooting High Street 21-23,12.44,97.52,216.7,85.15,567.67,79.68,,,,,,,,,,,9.12,7.93,119.2,1007.84,88.33
2024-11-18T18:00:00Z,2024-11-18T19:00:00Z,118912,14878,Tooting High Street 21-23,11.59,89.31,198.47,80.07,533.8,75.57,,,,,,,,,,,8.73,9.98,122.85,1006.82,91.16
2024-11-18T19:00:00Z,2024-11-18T20:00:00Z,118912,14878,Tooting High Street 21-23,17.02,122.54,272.3,112.67,751.12,111.41,,,,,,,,,,,8.47,11.37,125.92,1005.26,91.81
2024-11-18T20:00:00Z,2024-11-18T21:00:00Z,118912,14878,Tooting High Street 21-23,17.71,126.08,280.18,116.79,778.57,118.81,,,,,,,,,,,8.71,11.51,136,1003.31,92.5
2024-11-18T21:00:00Z,2024-11-18T22:00:00Z,118912,14878,Tooting High Street 21-23,14.06,102.95,228.78,94.89,632.63,97.29,,,,,,,,,,,9.23,10.89,157.95,1001.48,92.5
2024-11-18T22:00:00Z,2024-11-18T23:00:00Z,118912,14878,Tooting High Street 21-23,5.83,57.47,127.72,46.5,309.99,46.21,,,,,,,,,,,9.29,11.12,163.64,999.48,92.35
2024-11-18T23:00:00Z,2024-11-19T00:00:00Z,118912,14878,Tooting High Street 21-23,2.81,29.52,65.6,21.26,141.71,20.94,,,,,,,,,,,10.3,15.65,194.56,997.59,90.87
2024-11-19T00:00:00Z,2024-11-19T01:00:00Z,118912,14878,Tooting High Street 21-23,1.74,12.24,27.21,5.37,35.79,5.14,,,,,,,,,,,10.97,17.5,210,996.06,89.47
2024-11-19T01:00:00Z,2024-11-19T02:00:00Z,118912,14878,Tooting High Street 21-23,1.46,7.6,16.89,0.69,4.57,0.41,,,,,,,,,,,11.14,18.78,220.39,995.31,89.85
2024-11-19T02:00:00Z,2024-11-19T03:00:00Z,118912,14878,Tooting High Street 21-23,1.43,7.23,16.07,0.27,1.82,0.09,,,,,,,,,,,11.49,20.27,230.38,994.83,89.44
2024-11-19T03:00:00Z,2024-11-19T04:00:00Z,118912,14878,Tooting High Street 21-23,1.44,7.31,16.25,0.5,3.3,0.37,,,,,,,,,,,11.56,20.84,234,995.52,88.21
2024-11-19T04:00:00Z,2024-11-19T05:00:00Z,118912,14878,Tooting High Street 21-23,1.55,9.16,20.35,2.47,16.46,2.69,,,,,,,,,,,11.93,23.22,239.55,996.45,85.59
2024-11-19T05:00:00Z,2024-11-19T06:00:00Z,118912,14878,Tooting High Street 21-23,1.62,10.35,23,3.67,24.47,4.1,,,,,,,,,,,12.99,23.99,258.5,996.27,82.52
2024-11-19T06:00:00Z,2024-11-19T07:00:00Z,118912,14878,Tooting High Street 21-23,1.59,9.82,21.83,3.12,20.79,3.55,,,,,,,,,,,11.29,24.11,296.65,995.76,83.81
2024-11-19T07:00:00Z,2024-11-19T08:00:00Z,118912,14878,Tooting High Street 21-23,1.59,9.77,21.71,3.06,20.43,2.95,,,,,,,,,,,8.84,23.59,301.53,995.77,84.73
2024-11-19T08:00:00Z,2024-11-19T09:00:00Z,118912,14878,Tooting High Street 21-23,1.48,8.02,17.81,1.19,7.9,0.88,,,,,,,,,,,8.18,23.38,300.25,996.43,84.34
2024-11-19T09:00:00Z,2024-11-19T10:00:00Z,118912,14878,Tooting High Street 21-23,1.74,12.37,27.49,5.33,35.54,5.48,,,,,,,,,,,8.18,22.74,300,996.82,84.02
2024-11-19T10:00:00Z,2024-11-19T11:00:00Z,118912,14878,Tooting High Street 21-23,7.18,63.86,141.92,54.44,362.93,58.54,,,,,,,,,,,8.47,22.49,299.25,997.37,82.72
2024-11-19T11:00:00Z,2024-11-19T12:00:00Z,118912,14878,Tooting High Street 21-23,9.49,75.69,168.2,67.47,449.79,72.01,,,,,,,,,,,9.01,22.31,296.01,997.43,81.17
2024-11-19T12:00:00Z,2024-11-19T13:00:00Z,118912,14878,Tooting High Street 21-23,8.42,72.08,160.18,61.06,407.08,59.86,,,,,,,,,,,9.36,22.7,295,997.42,78.06
2024-11-19T13:00:00Z,2024-11-19T14:00:00Z,118912,14878,Tooting High Street 21-23,8.99,71.47,158.83,64.48,429.9,70.24,,,,,,,,,,,9.48,23.13,300.1,997.62,75.78
2024-11-19T14:00:00Z,2024-11-19T15:00:00Z,118912,14878,Tooting High Street 21-23,8.57,70.92,157.59,61.96,413.1,64.43,,,,,,,,,,,9.39,23.53,307.96,998.03,71.66
2024-11-19T15:00:00Z,2024-11-19T16:00:00Z,118912,14878,Tooting High Street 21-23,5.28,52.84,117.42,43.22,288.11,48.04,,,,,,,,,,,8.9,22.46,312.92,998.39,69.28
2024-11-19T16:00:00Z,2024-11-19T17:00:00Z,118912,14878,Tooting High Street 21-23,4.61,49.16,109.23,39.17,261.14,42.77,,,,,,,,,,,8.64,20.55,311.61,999.11,71.29
2024-11-19T17:00:00Z,2024-11-19T18:00:00Z,118912,14878,Tooting High Street 21-23,5.03,52.07,115.72,41.72,278.13,45.24,,,,,,,,,,,8.12,19.06,307,1000.19,73.29
2024-11-19T18:00:00Z,2024-11-19T19:00:00Z,118912,14878,Tooting High Street 21-23,5.36,55.06,122.37,43.68,291.23,45.6,,,,,,,,,,,7.74,18.04,303,1001.24,74.53
2024-11-19T19:00:00Z,2024-11-19T20:00:00Z,118912,14878,Tooting High Street 21-23,3.78,44.53,98.96,32.93,219.52,33.85,,,,,,,,,,,7.33,16.74,297,1002.08,74.8
2024-11-19T20:00:00Z,2024-11-19T21:00:00Z,118912,14878,Tooting High Street 21-23,5.83,55.95,124.33,46.53,310.2,49.88,,,,,,,,,,,6.84,15.62,291.53,1003.02,75.78
2024-11-19T21:00:00Z,2024-11-19T22:00:00Z,118912,14878,Tooting High Street 21-23,10.03,78.88,175.28,70.74,471.57,71.55,,,,,,,,,,,6.45,15.45,288.25,1004.06,76.48
2024-11-19T22:00:00Z,2024-11-19T23:00:00Z,118912,14878,Tooting High Street 21-23,7.51,64.57,143.48,56.08,373.84,57.89,,,,,,,,,,,5.01,15.64,290.51,1005.01,77.56
2024-11-19T23:00:00Z,2024-11-20T00:00:00Z,118912,14878,Tooting High Street 21-23,2.67,26.54,58.98,19.58,130.52,20.21,,,,,,,,,,,4.07,15.83,291.83,1005.81,79.45
2024-11-20T00:00:00Z,2024-11-20T01:00:00Z,118912,14878,Tooting High Street 21-23,2.3,21.75,48.33,14.93,99.54,15.32,,,,,,,,,,,3.81,16.36,293.52,1006.25,80.44
2024-11-20T01:00:00Z,2024-11-20T02:00:00Z,118912,14878,Tooting High Street 21-23,2.18,19.6,43.56,12.67,84.48,12.86,,,,,,,,,,,3.36,16.31,294,1006.87,81.35
2024-11-20T02:00:00Z,2024-11-20T03:00:00Z,118912,14878,Tooting High Street 21-23,1.99,16.44,36.54,9.54,63.61,9.65,,,,,,,,,,,2.98,15.89,293.68,1007.18,81.96
2024-11-20T03:00:00Z,2024-11-20T04:00:00Z,118912,14878,Tooting High Street 21-23,2.04,17.26,38.35,10.49,69.91,10.47,,,,,,,,,,,2.75,15.01,293.48,1007.61,82.92
2024-11-20T04:00:00Z,2024-11-20T05:00:00Z,118912,14878,Tooting High Street 21-23,2.06,17.63,39.17,10.97,73.1,10.86,,,,,,,,,,,2.74,14.29,294.76,1008.11,82.78
2024-11-20T05:00:00Z,2024-11-20T06:00:00Z,118912,14878,Tooting High Street 21-23,1.97,16.01,35.57,9.21,61.37,9.15,,,,,,,,,,,3.21,13.58,292.64,1008.47,82.53
2024-11-20T06:00:00Z,2024-11-20T07:00:00Z,118912,14878,Tooting High Street 21-23,1.92,15.22,33.81,8.29,55.26,8.09,,,,,,,,,,,3.09,11.89,274.92,1008.61,84.39
2024-11-20T07:00:00Z,2024-11-20T08:00:00Z,118912,14878,Tooting High Street 21-23,1.91,15.11,33.57,8.16,54.38,7.94,,,,,,,,,,,3.2,12.02,274,1009.16,82.59
2024-11-20T08:00:00Z,2024-11-20T09:00:00Z,118912,14878,Tooting High Street 21-23,1.99,16.36,36.35,9.32,62.16,9.22,,,,,,,,,,,3.96,11.72,276,1009.45,82.03
2024-11-20T09:00:00Z,2024-11-20T10:00:00Z,118912,14878,Tooting High Street 21-23,3.88,43.71,97.13,34.08,227.23,35.6,,,,,,,,,,,5.19,11.9,275.08,1009.54,82.84
2024-11-20T10:00:00Z,2024-11-20T11:00:00Z,118912,14878,Tooting High Street 21-23,2,16.59,36.88,9.61,64.05,9.99,,,,,,,,,,,6.66,12.39,279.2,1009.47,80.57
2024-11-20T11:00:00Z,2024-11-20T12:00:00Z,118912,14878,Tooting High Street 21-23,5.51,52.83,117.4,44.57,297.15,43.99,,,,,,,,,,,7.8,13.43,283.07,1009.34,78.09
2024-11-20T12:00:00Z,2024-11-20T13:00:00Z,118912,14878,Tooting High Street 21-23,24.81,165.99,368.87,159.37,1062.49,164.54,,,,,,,,,,,8.93,14.49,290.67,1009.13,76.1
2024-11-20T13:00:00Z,2024-11-20T14:00:00Z,118912,14878,Tooting High Street 21-23,38.66,241.82,537.39,242.46,1616.41,243.69,,,,,,,,,,,9.56,15.5,299.76,1009.11,71.98
2024-11-20T14:00:00Z,2024-11-20T15:00:00Z,118912,14878,Tooting High Street 21-23,12.1,91.43,203.19,83.13,554.17,81.15,,,,,,,,,,,9.66,15.88,304.26,1009.12,70.65
2024-11-20T15:00:00Z,2024-11-20T16:00:00Z,118912,14878,Tooting High Street 21-23,13.49,99.45,220.99,91.46,609.74,91.58,,,,,,,,,,,8.97,15.52,306.63,1009.5,70.82
2024-11-20T16:00:00Z,2024-11-20T17:00:00Z,118912,14878,Tooting High Street 21-23,16.06,114,253.34,106.92,712.78,106.51,,,,,,,,,,,8.12,14.3,307.07,1010.04,72.29
2024-11-20T17:00:00Z,2024-11-20T18:00:00Z,118912,14878,Tooting High Street 21-23,14.01,101.14,224.75,94.61,630.77,96.9,,,,,,,,,,,7.47,13.11,302.8,1010.68,74.28
2024-11-20T18:00:00Z,2024-11-20T19:00:00Z,118912,14878,Tooting High Street 21-23,14.58,103.93,230.96,97.99,653.24,105.48,,,,,,,,,,,6.91,12.52,298.37,1010.9,77.15
2024-11-20T19:00:00Z,2024-11-20T20:00:00Z,118912,14878,Tooting High Street 21-23,17.5,121.67,270.38,115.55,770.3,118.95,,,,,,,,,,,6.57,11.84,294.69,1011.02,78.22
2024-11-20T20:00:00Z,2024-11-20T21:00:00Z,118912,14878,Tooting High Street 21-23,16.04,113.49,252.2,106.75,711.64,108.12,,,,,,,,,,,6.16,10.78,290.52,1010.81,79.88
2024-11-20T21:00:00Z,2024-11-20T22:00:00Z,118912,14878,Tooting High Street 21-23,17.04,119.69,265.97,112.75,751.7,113.61,,,,,,,,,,,5.87,8.92,284,1010.77,82.85
2024-11-20T22:00:00Z,2024-11-20T23:00:00Z,118912,14878,Tooting High Street 21-23,4.38,45.85,101.89,37.79,251.92,40.69,,,,,,,,,,,5.43,7.06,275.76,1010.22,83.96
2024-11-20T23:00:00Z,2024-11-21T00:00:00Z,118912,14878,Tooting High Street 21-23,2.67,26.14,58.09,19.62,130.82,20.64,,,,,,,,,,,5.32,6.49,272,1009.87,84.1
2024-11-21T02:00:00Z,2024-11-21T03:00:00Z,118912,14878,Tooting High Street 21-23,1.81,13.37,29.71,6.41,42.73,6.72,,,,,,,,,,,4.63,4.94,224,1007.55,85.99
2024-11-21T03:00:00Z,2024-11-21T04:00:00Z,118912,14878,Tooting High Street 21-23,1.78,12.88,28.62,5.97,39.79,5.94,,,,,,,,,,,4.7,4.94,224,1006.72,85.89
2024-11-21T04:00:00Z,2024-11-21T05:00:00Z,118912,14878,Tooting High Street 21-23,1.69,11.41,25.36,4.62,30.83,4.59,,,,,,,,,,,4.72,4.25,211.84,1005.7,86.17
2024-11-21T05:00:00Z,2024-11-21T06:00:00Z,118912,14878,Tooting High Street 21-23,1.66,10.9,24.22,4.11,27.4,3.96,,,,,,,,,,,4.8,2.82,153.01,1004.22,86.4
2024-11-21T06:00:00Z,2024-11-21T07:00:00Z,118912,14878,Tooting High Street 21-23,2.04,17.26,38.36,9.83,65.55,10.55,,,,,,,,,,,5.04,3.97,96.49,1003,85.63
2024-11-21T07:00:00Z,2024-11-21T08:00:00Z,118912,14878,Tooting High Street 21-23,2.33,21.97,48.82,15.51,103.43,17.51,,,,,,,,,,,5.3,5.89,77,1002,83.63
2024-11-21T08:00:00Z,2024-11-21T09:00:00Z,118912,14878,Tooting High Street 21-23,7.23,62.59,139.08,54.7,364.65,59.1,,,,,,,,,,,5.09,5.89,77,1000.99,83.71
2024-11-21T09:00:00Z,2024-11-21T10:00:00Z,118912,14878,Tooting High Street 21-23,1.98,16.33,36.28,9.48,63.2,9.71,,,,,,,,,,,5.32,5.7,67.81,1000.09,83.44
2024-11-21T10:00:00Z,2024-11-21T11:00:00Z,118912,14878,Tooting High Street 21-23,2.26,20.99,46.64,13.96,93.04,14.41,,,,,,,,,,,5.73,5.96,56.79,999.45,83.01
2024-11-21T11:00:00Z,2024-11-21T12:00:00Z,118912,14878,Tooting High Street 21-23,3.69,40.34,89.64,31.79,211.91,31.9,,,,,,,,,,,6.56,6.3,48.8,998.52,80.31
2024-11-21T12:00:00Z,2024-11-21T13:00:00Z,118912,14878,Tooting High Street 21-23,11.71,89.06,197.91,80.81,538.75,81.31,,,,,,,,,,,7.46,6.47,37.44,997.6,77.89
2024-11-21T13:00:00Z,2024-11-21T14:00:00Z,118912,14878,Tooting High Street 21-23,14.97,107.59,239.09,100.35,669,102.89,,,,,,,,,,,7.97,6.75,22.73,997.23,74.89
2024-11-21T14:00:00Z,2024-11-21T15:00:00Z,118912,14878,Tooting High Street 21-23,9.91,78.9,175.33,69.99,466.61,68.61,,,,,,,,,,,8.25,6.94,6.98,997.16,71.59
2024-11-21T15:00:00Z,2024-11-21T16:00:00Z,118912,14878,Tooting High Street 21-23,3.98,46.49,103.31,35.38,235.84,35.16,,,,,,,,,,,8.18,7.16,343.33,997.44,70.13
2024-11-21T16:00:00Z,2024-11-21T17:00:00Z,118912,14878,Tooting High Street 21-23,3.91,46.06,102.35,34.52,230.12,35.27,,,,,,,,,,,7.52,7.67,323.5,997.97,72.08
2024-11-21T17:00:00Z,2024-11-21T18:00:00Z,118912,14878,Tooting High Street 21-23,3.68,42.84,95.2,31.69,211.25,32.97,,,,,,,,,,,6.72,8.7,307,998.75,74.25
